Id,Nom,Adresse,Description,Public,Website,Téléphone,Catégorie1,Catégorie2,Catégorie3,Catégorie4,Catégorie5,Catégorie6,Catégorie7
9113,Restos du coeur - Croix Rousse et Caluire,"19 BIS Rue Dumont, 69004 Lyon","A PARTIR DU 31 MARS 

Distribution alimentaire, livres
Vestiaire, laverie, point bébé, cours de français, séances de cinéma, santé 
Accès au droit, aides administratives (dont emploi et logement)

Horaires d'ouverture :
Les mercredis de 17h30 à 19h 
Les jeudis de 9h30 à 11h30 puis de 14h à 17h
Cours de français les mardis et vendredis matin",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=CROIX-ROUSSE-CALUIRE,04 78 30 13 19,1,,,,,,
9114,Restos du coeur - Gorge de Loup,"143 BIS Avenue Sidoine Apollinaire, 69009 Lyon","Distribution alimentaire, vestiaire, livres et accès au droit 

Horaires d'ouverture (tous les jeudis) :
Inscription de 9h à 11h45 et de 13h30 à 16h30
Distribution adultes et enfants de 8h30 à 12h30",Tout public,,04 78 25 94 63,1,,,,,,
9115,Restos du coeur - La Duchère,"26 Avenue Rosa Parks, 69009 Lyon","FERME EN AOUT

Distribution alimentaire, vestiaire, cours de français, ateliers cuisine, séances de cinéma
Accès au droit sur rendez-vous

Horaires d'ouverture :
Les mercredis et jeudis de 13h30 à 17h
04 78 64 58 90",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=LA-DUCHERE,04 78 64 58 90,1,,,,,,
9116,Restos du coeur - Maisons Neuves,"13 BIS Rue Girie, 69003 Lyon","A PARTIR DU 15 MARS

Distribution alimentaire, vestiaire, livres, cours de français, séances de cinéma, santé
Accès au droit et aide administratives (dont emploi)

Horaires d'ouverture :
Les lundis de 13h30 à 16h : inscription et distribution
Les mardis : inscriptions de 9h à 11h30 et distribution de 9h à 12h puis de 17h30 à 19h30",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=MAISONS-NEUVES,04 72 91 47 11,1,,,,,,
9117,Restos du coeur - Meyzieu,"198 Chemin de Pommier, 69330 Meyzieu","FERME JUSQU'AU 31 AOUT

Distribution alimentaire, vestiaire, livres, mobilier, prévention santé
Accès au droit et aides administratives dont logement et emploi)

Horaires d'ouverture (tous les mardis) :
Inscription de 9h à 12h et de 14h à 16h30
Distribution adultes et enfants de 8h30 à 12h puis de 14h à 16h30",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=MEYZIEU,04 78 04 63 63,1,,,,,,
9118,Restos du coeur - Neuville,"11 Avenue Gambette, 69250 Neuville","A PARTIR DU 29 MARS

Distribution alimentaire, vestiaire, livres, point bébé, séances de cinéma
Accès au droit et aides administratives (dont emploi) sur rendez vous

Horaires d'ouverture :
Les mardis et vendredi de 13h à 16h30  (sur inscription)",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=NEUVILLE,04 72 08 95 87,1,,,,,,
9119,Restos du coeur - Oullins,"4 Rue d'Orsel, 69500 Oullins","Distribution alimentaire, vestiaire, cours de français sur rendez-vous, séances de cinéma
Accès au droit sur rendez-vous

Horaires d'ouverture :
Les mardis, jeudis et vendredis de 14h à 16h (sur inscription) 
Acceuil au droit les jeudis de 9h à 12h sur rendez-vous",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=OULLINS,04 78 59 44 73,1,,,,,,
9120,Restos du coeur - Perrache,"35 Rue Bichat, 69002 Lyon","Distribution alimentaire,  cours de français et accès au droit 

Horaires d'ouverture :
Inscription les mardis de 13h30 à 16h30
Distribution adultes et enfants les mardis de 13h30 à 16h30 puis de 1èh à 19h et les jeudis de 9h à 12h",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=PERRACHE,04 78 37 94 65,1,,,,,,
9121,Restos du coeur - Pierre Bénite,"14 Chemin de la Grande Allée, 69310 Pierre Bénite","FERME JUSQU'AU 31 AOUT

Distribution alimentaire, vestiaire sur rendez-vous, livres, bric à brac et cours de français sur rendez-vous
Accès au droit au centre d'Oullins (4 rue d'Orsel)

Horaires d'ouverture :
Les mardis de 13h30 à 16h : inscription et distribution
lLes jeudis de 9h à 16h :  inscription et distribution
Vestiaire sur rendez vous les mercredis de 9h à 11h",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=PIERRE-BENITE,04 78 51 40 22,1,,,,,,
9122,Restos du coeur - Rilleux la Pape,"10 Place Boileau, 69140 Rilleux La Pape","FERME JUSQU'AU 30 AOUT 

Distribution alimentaire, vestiaire, livres, mobilier, séances de cinéma, cours de français 
Accès au droit sur rendez-vous 

Horaires d'ouverture :
Inscription les lundis et mardis de 9h à 11h30
Distribution adultes et enfants les lundis, mardis et mercredis de 14h à 17h",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=RILLIEUX,04 78 97 23 05,1,,,,,,
9123,Restos du coeur - Saint Fons,"9 Rue Pierre Dupont, 69190 Saint Fons","FERME JUSQU'AU 31 AOUT 

Distribution alimentaire, vestiaire, coiffure, point bébé 
Accès au droit

Horaires d'ouverture :
Inscription les jeudis de 8h30 à 11h30
Distribution adultes et enfants les mardis de 8h30 à 11h30",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=SAINT-FONS,09 82 49 82 28,1,,,,,,
9124,Restos du coeur - Saint Priest,"4 Boulevard François Reymond 69800, Saint Priest","Distribution alimentaire, vestiaire pour enfants, livres et séances de cinéma

Horaires d'ouverture :
Inscription les jeudis de 8h30 à 11h
Distribution adultes et enfants les mardis et vendredis de 8h30 à 11h",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=SAINT-PRIEST,04 78 20 33 93,1,,,,,,
9125,Restos du coeur - Saint Symphorien sur Coise,"Maison des Association Saint Charles 69590, St Symphorien sur Coise","OUVERT TOUTES LES 2 SEMAINES EN ETE 

Distribution alimentaire, livres, point bébé, séances de cinéma

Horaires d'ouverture :
Les jeudis : inscription de 9h à 12h et distribution de 14h à 17h",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=SAINT-SYMPHORIEN-SUR-COISE,04 78 57 52 84,1,,,,,,
9127,Restos du coeur - Vallée,"6-12 Espace Henry Vallée, 69007 Lyon","FERME JUSQU'AU 31 AOUT 

Distribution alimentaire, livres
vestiaire, cours de français, séances de cinéma, santé sur rendez-vous.
Accès au droit, aides administratives et acceuil des migrants sur rendez-vous

Horaires d'ouverture :
Inscription les mardis, mercredis et jeudis de 13h à 16h30 et distribution de 13h à 17h",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=LYON_VALLEE,04 72 76 96 20,1,,,,,,
9128,Restos du coeur - Vaulx en Velin,"74 Avenue du 8 mai 1945, 69120 Vaulx en Velin","Distribution alimentaire, point bébé, séances de cinéma
Accès au droit 

Horaires d'ouverture :
Inscription les mardis de 8h30 à 11h30 et les vendredis de 13h30 à 16h30
Distribution adultes et enfants les mardis de 8h30 à 11h30 puis de 13h30 à 16h30 et les vendredis de 13h30 à 16h30",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=VAULX-EN-VELIN,09 87 52 51 77,1,,,,,,
9129,Restos du coeur - Vénissieux,"11 - 13 Avenue de la République, 69200 Vénissieux","FERME JUSQU'AU 31 AOUT 

Distribution alimentaire, vestiaire, livres, séances de cinéma
Accès au droit et aide à l'emploi 

Horaires d'ouverture :
Les mardis de 8h30 à 11h puis de 13h30 à 15h45 (sur inscription)
Les jeudis de 13h30 à 15h45 (sur inscription)",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=VENISSIEUX,04 78 67 56 00,1,,,,,,
9130,Restos du coeur - Villefranche sur Saône,"190 Rue Gantillon, 69400 Villefranche sur Saône","Distribution alimentaire, vestiaire
Accès au droit et aides administratives (dont emploi)

Horaires d'ouverture :
Les mardis et vendredis de 8h30 à 12h puis de 13h30 à 16h (sur inscription)",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=VILLEFRANCHE-SUR-SAONE,04 74 60 00 44,1,,,,,,
9131,Restos du coeur - Villeurbanne,"25 Rue Hippolyte Kahn, 69100 Villeurbanne","FERME JUSQU'AU 30 AOUT 

Distribution alimentaire, vestiaire, livres, séances de cinéma les mardis de 8h30 à 11h30 
Aide à l'emploi les mercredis de 9h30 à 11h30 (sur inscription)
Santé les lundis ou mardis de 13h30 à 16h30 

Horaires d'ouverture :
Les lundis, mardis de 13h30 à 16h30 et le mercredi de 13h30 à 16h30 puis de 17h à 18h30 (sur inscription de 9h à 11h30)",Tout public,http://rhone.restosducoeur.org/nous-trouver.php?centre=VILLEURBANNE,04 78 84 35 63,1,,,,,,
9133,"Secours Populaire -
Vaulx en Velin","15 Rue Franklin, 69120 Vaulx-enAULX-EN-VELIN","Boutique solidaire 

Horaires d'ouverture : 

Lundi et jeudi de 13h30 à 17h
Mercredi de 9h30 à 10h30 puis de 14h à 17h",Tout public,https://www.secourspopulaire.fr/69/vaulx-en-velin,04 72 04 33 45,61,,,,,,
9134,Secours Populaire - Maison des Sociétés Bron,"128 Avenue Saint Exupery, 69500 Bron","Aide alimentaire, aide vestimentaire avec la boutique de vêtements et bric à brac. Accompagnement social sur RDV les mardis de 14h à 17h. 

Horaires d'ouverture :
Les mardis et mercredis de 14h à 17h",Tout public,https://www.secourspopulaire.fr/69/bron,04 78 26 19 53,61,1,,,,,
9135,Secours Populaire - Feyzin,"12 Rue du 8 mai 1945, 69320 Feyzin","Aide alimentaire, aide vestimentaire avec la boutique de vêtements et bric à brac. Accompagnement social sur RDV les mardis de 14h à 17h. 

Horaires d'ouverture : 
Lundi et mardi de 14h à 16h30",Tout public,https://www.secourspopulaire.fr/69/feyzin,04 78 67 60 83,61,1,,,,,
9136,Secours Populaire - Fontaines sur Saône,"4 Rue Ampère, 69270 Fontaines sur Saône","Propose une aide alimentaire et vestimentaire et assure des permanences d’accueil.

Horaires d'ouverture : 
Les vendredis de 14h à 17h",Tout public,https://www.secourspopulaire.fr/69/sathonayfontainessaone,04 78 23 86 35,61,1,,,,,
9137,"Secours Populaire- Givors
Maison des Associations","8 Rue Jean Ligonnet, 69700 Givors","Propose une aide alimentaire et vestimentaire et assure des permanences d’accueil.

Horaires d'ouverture : 
Les mardis de 9h30 à 11h30
Les jeudis de 9h30 à 11h30 puis de 14h à 16h",Tout public,https://www.secourspopulaire.fr/69/comite-de-givors,04 78 07 00 94,61,1,,,,,
9138,Secours Populaire - Meyzieu,"22 avenue Lucien Buisson, 69330 Meyzieu","Propose une aide alimentaire et vestimentaire et assure des permanences d’accueil.

Horaires d'ouverture : 
Les jeudis et vendredis de 14h à 16h",Tout public,https://www.secourspopulaire.fr/69/meyzieu,04 72 02 77 76,61,1,,,,,
9139,Secours Populaire - Ste Foy Les Lyon,"92 Chemin des Fonts, 69110 Ste Foy Les Lyon","Propose une aide alimentaire et vestimentaire et assure des permanences d’accueil.

Horaires d'ouverture (UNIQUEMENT LES SEMAINES PAIRES) : 
Les mardis de 9h à 12h puis de 14h à 18h 
Les mercredis de 9h à 12h",Tout public,https://www.secourspopulaire.fr/69/ste-foy-les-lyon,04 37 23 03 45,61,1,,,,,
9140,"SECOURS POPULAIRE
Saint Priest","3 Rue Bel-Air, 69800 Saint-Priest","Propose une aide alimentaire et vestimentaire et assure des permanences d’accueil.

Horaires d'ouverture : 
Les lundis et jeudi de 9h à 12h puis de 14h à 17h30",Tout public,https://www.secourspopulaire.fr/69/st-priest,04 78 21 35 49,61,1,,,,,
9141,Secours Populaire - Vénissieux,"99 Boulevard Irène Joliot Curie, 69200 Vénissieux","Propose une aide alimentaire et vestimentaire et assure des permanences d’accueil.

Horaires d'ouverture : 
Les mardis de 14h à 17h 
Les jeudis de 9h à 11h30 puis de 14h à 17h30",Tout public,https://www.secourspopulaire.fr/69/29/venissieux,04 78 76 23 31,61,1,,,,,
9142,Secours Populaire - Villeurbanne,"50 BIS Cours Emile Zola, 69100 Villeurbanne","Propose une aide alimentaire et vestimentaire et assure des permanences d’accueil.

Horaires d'ouverture : 
Les lundis, mardis, mercredis et vendredis de 14h à 17h",Tout public,https://www.secourspopulaire.fr/secours-populaire#infos-structure-496,04 72 75 07 38,61,1,,,,,
9143,SEPR - Croix Rouge,"46 Rue Professeur Rochaix, 69003 Lyon","Centre de formations et accompagnement et aides aux etudiants. Un lieu de solidarité : la Co'op pour bénéficier d'un panier alimentaire

Assitance sociale
Soutien psycholgique : l'association Apsytude assure des permanences les mardis de 12h à 15h  
Aides financières et bourses scolaires sur dossier

Horaires d'ouverture : 
Du lundi au vendredi de 8h00 à 12h00 et de 14h00 à 18h00",Etudiants,https://www.sepr.edu/accompagner-la-reussite/accompagnement-social-des-apprenants,04 72 83 27 27,5,,,,,,
9144,St Rambert Solidarité,"5 place Henri-Barbusse, 69009 Lyon",Distribution alimentaire sur orientation d'un.e travailleur.e social.e,Tout public,,04 88 64 22 35,1,,,,,,
9145,Conférence Saint-Vincent-de-Paul - Tassin,"7 Avenue Général Leclerc, 69160 Tassin",Distribution alimentaire,Tout public,,,1,,,,,,
9146,Solidarité Sans Frontières,"57 cours Tolstoï, 69100 Villeurbanne","Epicerie solidaire qui propose des produits alimentaires et d’hygiène gratuits ou à bas prix aux personnes à faibles revenus

Horaires d'ouverture : 
Du lundi au samedi de 10h à 18h et le dimanche de 10h à 14h",Tout public,,06 51 77 40 68,1,,,,,,
9147,Victoire - Aux délices de l'Espoir,"1 rue Auguste Blanqui, 69120 Vaulx-en-Velin","Épicerie sociale et solidaire, restaurant solidaire. 

Préparation de plats cuisinés pour personnes âgées ou en difficulté, à consommer sur place, à emporter, ou à livrer. 

Production de fruits et légumes et toute activité se rapportant à la restauration. Aide à l’entretien des appartements, maisons et jardins des personnes âgées.",Tout public,,07 54 81 89 95,1,,,,,,
9148,Le Pain de Sarepta,"11-13 Avenue de la République Bâtiment R, Parc de la République 69200 Vénissieux","Le Pain de Sarepta a pour but exclusif le soutien, l’assistance et la bienfaisance en venant en aide matériellement et moralement aux personnes dans le besoin.  Pour bénéficier de l’aide il faut adhérer à l'association et justifier ses ressources avec un dossier.

Distribution de colis alimentaires le mercredi et le vendredi et une épicerie sociale où les familles membres peuvent se procurer des produits non-alimentaires neufs à un tarif très abordable.  (Produits hygiènes corporels ou ménagers, Vêtements Hommes, Femmes, Enfants, et  bébé, Jouets Etc...)    

Horaires des distributions alimentaires : 
Mercredi de 10:30 à 12:30
Vendredi de 15:30 à 18:30",Familles,https://le-pain-de-sarepta.business.site/,09 82 21 11 32,1,,,,,,
9228,Toï Toï le zinc,17-19 rue Marcel Dutartre 69100 Villeurbanne,Boîte à dons,Tout le monde,https://www.toitoilezinc.fr,437489015,62,,,,,,
9234,Centre social de Gerland,"1 Rue Jacques Monod, 69007 Lyon","Organise une permanence de médiation santé qui permet d'accompagner les personnes sur la question d'accès aux droits de santé (CPAM, mutuelles, recherches de médecins traitants etc ....).

Le mardi de 14h à 17h sur rendez-vous auprès de la médiatrice Hayad OTHMAN ; toujours au Centre social de Gerland.

Entretien gratuit et individuel sur RENDEZ-VOUS au : 06 79 84 76 63",,http://csgerland.com/,06 79 84 76 63,3,,,,,,
,"Restaurant social ""La Tablée des Gones""",27 rue Verlet Hanus 69003 Lyon ,"Repas chaud sur table gratuit du lundi au vendredi de 12h à 14h sur orientation d'un travailleur social. Accès grâce à une carte délivrée par les Maisons de la Métropole pour les Solidarités.

Métro B arrêt Place Guichard ",Sur orientation MDMS,,,,,,,,,
,Accueil Saint-Vincent,10 rue Belièvre 69005 LYON ,"Petit-déjeuner du lundi au vendredi de 8h à 11h
Douches et buanderie
Ouvert en période hivernale les dimanche des de 9h à 11h","Hommes et femmes isolés, couples + de 25 ans",,04 72 40 24 92,,,,,,,
,Croix-Rouge Vesti-boutique ,150 rue Anatole France 69100 Villeurbanne,"Vestiaire sur rendez-vous

- Mardi, jeudi et vendredi de 13h30 à 16h30 et le samedi de 9h00 à 13h00",,,04 78 38 80 30,,,,,,,
,Oppelia Aria,4 rue François Mole 69100 Villeurbanne,"Lieu avec accès aux douches et buanderie pour les personnes isolées concernées par des problématiques d'addiction, de prostitution, sortant de prison et des personnes en transition de genre
- Le lundi et mardi de 9h à 13h et de 14h à 18h
- Le jeudi de 10h30 à 13h et de 14h à 18h
- Le vendredi de 9h à 13h",A partir de 25 ans,,04 72 00 32 90,,,,,,,
,PASS périnatale Hôpital HEH,5 place d'Arsenal 69003 Lyon (Pavillon K),"Coordination du parcours de soin pendant la grossesse et inscription en maternité
Consultation sur RDV du lundu au vendredi de 9h à 16h sauf le jeudi après-midi
RDV par téléphone ou passperniat@chu-lyon.fr",,,04 72 11 94,,,,,,,
,Gamelles Pleines,,"Distribution de croquettes et de matériel 
Le jeudi sur la Place Carnot/presqu'ïle et 6ème
Le mercredi (d'octobre à avril) sur le marché couvert des Etats-Unis",,,04 83 43 42 99,,,,,,,
,DVEL,,"Distribution de croquettes en maraudes
- Le lundi de 19h à 20h30 secteur Cordeliers/Bellecour
- Le mardi de 19h30 à 21h30 sur le parking de la Maison du livre, de l'image et du son de Villeurbanne",,,contact.dvel@gmail.com,,,,,,,
,SoliVet,,Identitication et vaccins des animaux sur rendez-vous,,,06 10 23 93 43 ou contact@solivet.org,,,,,,,
